subject;tx_engj;enviados;abertura;cliques;optout;p_abertura;p_cliques;p_optout;ciclo;ano;ciclo_ano;promo_categoria;tipo_acao;tipo_desconto;id_campanha
Lançamento + Lucro = ?;0,884572957;97464;9199;332;118;0,094383567;0,036090879;0,012827481;5;2020;202005;Maquiagem;Lucro Extra;25% Lucro Total;202005_17_COM_MAKE_INTENSE_PROP20_EMKT
Tem desconto em Floratta 🌺;0,960428713;69575;5126;227;26;0,073675889;0,044284042;0,005072181;5;2020;202005;Perfumaria;Lucro Extra;35% Lucro Total;202005_18_COM_ALAVANCAGEM_FLORATTA_ALTO_EMKT
Tem desconto em Floratta 🌺;0,95703591;69152;5030;247;29;0,072738316;0,049105368;0,005765408;5;2020;202005;Perfumaria;Lucro Extra;Outros;202005_18_COM_ALAVANCAGEM_FLORATTA_BAIXO_EMKT
Seus clientes vão adorar! 😱;0,929753672;314009;43065;1957;653;0,137145751;0,045442935;0,015163126;5;2020;202005;Perfumaria;Lucro Extra;25% Lucro Total;202005_19_COM_PERF_CON_EGEO_STY_PROP20_COSSEN_EMKT
Seus clientes vão adorar! 😱;0,976453545;89583;13189;727;140;0,147226594;0,055121692;0,010614906;5;2020;202005;Perfumaria;Lucro Extra;25% Lucro Total;202005_19_COM_PERF_CON_EGEO_STY_PROP20_NE_EMKT
Aprender e Vender, tem tudo a ver!;1,142452128;15824;3071;143;7;0,194072295;0,046564637;0,002279388;5;2020;202005;Cuidados;Lucro Extra;30% Lucro Total;202005_20_COM_CABE_COMP_AMPOLA_MATCH
Aprender e Vender, tem tudo a ver!;1,132418454;147939;28564;927;37;0,19307958;0,032453438;0,001295337;5;2020;202005;Cuidados;Lucro Extra;30% Lucro Total;202005_20_COM_CABE_MATCH_PROP20_EMKT
Quer promo imperdível, NOME?;1,015600127;137460;14691;844;75;0,106874727;0,05745014;0,005105166;5;2020;202005;Cuidados;Lucro Extra;Desc Consumidor;202005_21_COM_NSPA_CABELOS_PROP30_EMKT
Quer promo imperdível, NOME?;1,054468849;149477;16428;888;51;0,109903196;0,054054054;0,003104456;5;2020;202005;Cuidados;Lucro Extra;Desc Consumidor;202005_21_COM_NSPA_CABELOS_PROP70_EMKT
Sabe onde você ganha mais? 💲;0,961360694;188350;15885;1409;190;0,084337669;0,088700031;0,011960969;5;2020;202005;Perfumaria;Lucro Extra;30% Lucro Total;202005_22_COM_LE_BLEND_ZAAD_BOT214_PROP20
Sabe onde você ganha mais? 💲;0,97453821;253949;19191;1629;169;0,075570292;0,084883539;0,008806211;5;2020;202005;Perfumaria;Lucro Extra;30% Lucro Total;202005_22_COM_LE_BLEND_ZAAD_BOT214_PROP80
🤑 Lucrar assim é mais fácil;0,909510662;413117;43660;2073;706;0,105684346;0,047480531;0,016170408;5;2020;202005;Perfumaria;Produtividade;Desc Progressivo;202005_23_COM_PERF_MSL_COFFEE_ENG180_EMKT
Oportunidade única!;1,154682588;219232;46755;2985;95;0,213267224;0,063843439;0,002031868;5;2020;202005;Perfumaria;APP;25% Lucro Total;202005_24_COM_BASE_ATIVA_APP_CAPRICHO
Oportunidade única!;1,070629866;70385;11268;742;54;0,160090928;0,065850195;0,004792332;5;2020;202005;Perfumaria;APP;25% Lucro Total;202005_24_COM_N_APP_CAPRICHO_PROP10
Oportunidade única!;0,99644607;114323;11092;623;63;0,097023346;0,056166607;0,005679769;5;2020;202005;Perfumaria;App;25% Lucro Total;202005_24_COM_N_APP_CAPRICHO_PROP90
Dicas muito importantes!;1,054720095;603716;80417;3966;255;0,133203361;0,04931793;0,003170971;5;2020;202005;Outros;Covid;Outros;202005_32_COM_COVID_TREINAMENTOS
Emita boletos ilimitados e muito mais!;1,070775556;1190336;174951;7545;412;0,146976148;0,043126361;0,002354945;5;2020;202005;Outros;Covid;Outros;202005_33_COM_COVID_CONTINGENCIA_MOOZ_EMKT
Gosta de uma promoção?;1,138499491;47907;7413;345;12;0,154737304;0,046539862;0,001618778;6;2020;202006;Perfumaria;Ações Exclusivas;30% Lucro Total;202006_01_CRM_ALAVANC_EGEO_PROD_D5D10
É mais lucro que você quer?;0,976662125;40645;2644;96;8;0,065051052;0,036308623;0,003025719;6;2020;202006;Perfumaria;Ações Exclusivas;25% Lucro Total;202006_02_CRM_ALAVANC_COFFEE_10_D2D4
É mais lucro que você quer?;0,945301955;40744;2728;117;14;0,066954644;0,042888563;0,005131965;6;2020;202006;Perfumaria;Ações Exclusivas;30% Lucro Total;202006_02_CRM_ALAVANC_COFFEE_15_D5D7
É mais lucro que você quer?;0,954929159;40658;2778;127;14;0,068326037;0,045716343;0,005039597;6;2020;202006;Perfumaria;Ações Exclusivas;35% Lucro Total;202006_02_CRM_ALAVANC_COFFEE_20_D8D10
😱 Não perca essa chance!;1,150260801;33336;5561;258;9;0,166816655;0,046394533;0,001618414;6;2020;202006;Perfumaria;Ações Exclusivas;25% Lucro Total;202006_03_CRM_ALAVANC_DREAM_10_D2D4
😱 Não perca essa chance!;1,129763089;32183;5472;294;13;0,170027654;0,05372807;0,002375731;6;2020;202006;Perfumaria;Ações Exclusivas;30% Lucro Total;202006_03_CRM_ALAVANC_DREAM_15_D5D7
😱 Não perca essa chance!;1,128091815;31796;5293;272;12;0,16646748;0,051388626;0,002267145;6;2020;202006;Perfumaria;Ações Exclusivas;35% Lucro Total;202006_03_CRM_ALAVANC_DREAM_20_D8D10
SURPRESA!;1,101126801;37976;4656;308;13;0,12260375;0,066151203;0,002792096;6;2020;202006;Perfumaria;Ações Exclusivas;25% Lucro Total;202006_04_CRM_ALAVANC_GLAMOUR_10_D3D5
SURPRESA!;1,135238111;37775;5001;377;12;0,132389146;0,075384923;0,00239952;6;2020;202006;Perfumaria;Ações Exclusivas;30% Lucro Total;202006_04_CRM_ALAVANC_GLAMOUR_15_D6D8
SURPRESA!;1,145124436;25069;3271;300;9;0,130479876;0,091715072;0,002751452;6;2020;202006;Perfumaria;Ações Exclusivas;35% Lucro Total;202006_04_CRM_ALAVANC_GLAMOUR_20_D9D10
Vem aproveitar promo exclusiva para você;1,075845601;74772;6627;555;21;0,088629433;0,083748302;0,003168855;6;2020;202006;Perfumaria;Ações Exclusivas;25% Lucro Total;202006_05_CRM_ALAVANC_MALBEC_10_D3D6
Vem aproveitar promo exclusiva para você;1,143247661;72925;7128;814;16;0,097744258;0,114197531;0,002244669;6;2020;202006;Perfumaria;Ações Exclusivas;30% Lucro Total;202006_05_CRM_ALAVANC_MALBEC_15_D7D10
Para você é ainda mais especial;1,140340687;70483;12157;861;31;0,172481308;0,070823394;0,002549971;6;2020;202006;Gifts;Ações Exclusivas;35% Lucro Total;202006_06_CRM_KITS_MAES_N_COMP_KITS
Você vai A-D-O-R-A-R;1,100185684;61260;6886;510;19;0,112406138;0,074063317;0,002759222;6;2020;202006;Cuidados;Ações Exclusivas;30% Lucro Total;202006_08_CRM_CROSS_MAKEB_15_COMP_FAC_NCOMP_VLIPS
Você vai A-D-O-R-A-R;1,034604028;58699;5934;405;28;0,101092012;0,068250758;0,004718571;6;2020;202006;Cuidados;Ações Exclusivas;30% Lucro Total;202006_08_CRM_CROSS_MAKEB_15_N_CUID_FACIAL
Sabe com o que você lucra mais?;1,016260207;32270;3208;131;11;0,099411218;0,040835411;0,003428928;6;2020;202006;Cuidados;Ações Exclusivas;30% Lucro Total;202006_09_CRM_CROSS_NSPA_15_B3B4L3L4_PROP_03
Sabe com o que você lucra mais?;0,962316143;43910;3901;158;21;0,088840811;0,040502435;0,005383235;6;2020;202006;Cuidados;Ações Exclusivas;30% Lucro Total;202006_09_CRM_CROSS_NSPA_15_B3B4L3L4_PROP_0307
Sabe com o que você lucra mais?;0,974666281;56296;4163;205;20;0,073948416;0,049243334;0,004804228;6;2020;202006;Cuidados;Ações Exclusivas;30% Lucro Total;202006_09_CRM_CROSS_NSPA_15_B3B4L3L4_PROP_07
Quer vender mais?;1,025490924;76379;6425;380;24;0,084119981;0,059143969;0,003735409;6;2020;202006;Cuidados;Ações Exclusivas;30% Lucro Total;202006_10_CRM_UPSELL_ZAAD_15_COMP_EXT_ZAAD
Quer vender mais?;0,939996005;63170;4483;196;27;0,070967231;0,043720723;0,006022753;6;2020;202006;Cuidados;Ações Exclusivas;30% Lucro Total;202006_10_CRM_UPSELL_ZAAD_15_COMP_PERF_DEOS
Ganhe Mais;1,118834818;16641;2127;149;6;0,127816838;0,070051716;0,002820874;6;2020;202006;Outros;Produtividade;Brinde;202006_12_CRM_GANHE_MAIS_PROXIMA_FAIXA
Quer uma super opção de presente?;1,042387443;233337;24938;869;55;0,106875463;0,034846419;0,00220547;6;2020;202006;Perfumaria;Foco/SubFoco;25% Lucro Total;202006_13_COM_LILY_INOV_COMP_LILY_INOV_10A20
Quer uma super opção de presente?;1,000264895;87506;8931;285;29;0,102061573;0,03191132;0,003247117;6;2020;202006;Perfumaria;Foco/SubFoco;25% Lucro Total;202006_13_COM_LILY_INOV_COMP_LILY_INOV_21A30
Quer uma super opção de presente?;1,040503858;19306;1745;66;4;0,090386408;0,03782235;0,002292264;6;2020;202006;Perfumaria;Foco/SubFoco;25% Lucro Total;202006_13_COM_LILY_INOV_COMP_LILY_INOV_31
Dia das Mães: ainda dá tempo!;1,023811352;321302;36296;1736;145;0,112965372;0,047828962;0,003994931;6;2020;202006;Gifts;Lucro Extra;Outros;202006_14_COM_GIFT_MAES_LE_PROP_20
Dia das Mães: ainda dá tempo!;1,011084389;221181;24469;1150;111;0,110628851;0,046998243;0,004536352;6;2020;202006;Gifts;Lucro Extra;Outros;202006_14_COM_GIFT_MAES_LE_PROP_40
Sabe o que vai vender muito neste ciclo?;0,939472896;139834;11037;402;65;0,078929302;0,036422941;0,005889282;6;2020;202006;Infantil;Lucro Extra;25% Lucro Total;202006_15_COM_INFANTIL_PROP_20
Sabe o que vai vender muito neste ciclo?;0,946357557;101361;8106;283;42;0,079971587;0,034912411;0,005181347;6;2020;202006;Infantil;Lucro Extra;25% Lucro Total;202006_15_COM_INFANTIL_PROP_40
Aquela promo que não pode faltar!;1,190915863;92780;21123;819;21;0,227667601;0,038772902;0,000994177;6;2020;202006;Perfumaria;Lucro Extra;25% Lucro Total;202006_16_COM_PERF_UOM_CLUB_QUA_PROP30_COSSEN_EMKT
Aquela promo que não pode faltar!;1,224994815;29171;7440;317;8;0,255047821;0,042607527;0,001075269;6;2020;202006;Perfumaria;Lucro Extra;25% Lucro Total;202006_16_COM_PERF_UOM_CLUB_QUA_PROP30_NE_EMKT
Aquela promo que não pode faltar!;1,175855305;99341;19323;700;18;0,194511833;0,036226259;0,000931532;6;2020;202006;Perfumaria;Lucro Extra;25% Lucro Total;202006_16_COM_PERF_UOM_CLUB_QUA_PROP70_COSSEN_EMKT
Aquela promo que não pode faltar!;1,170259179;40771;7847;285;9;0,192465233;0,036319613;0,001146935;6;2020;202006;Perfumaria;Lucro Extra;25% Lucro Total;202006_16_COM_PERF_UOM_CLUB_QUA_PROP70_NE_EMKT
Quer dicas de presente para Dia das Mães?;1,007094358;79999;5670;214;14;0,070875886;0,037742504;0,002469136;6;2020;202006;Maquiagem;Lucro Extra;Desc Consumidor;202006_17_COM_MAKE_MAKEB_PROP20_COSSEN
Quer dicas de presente para Dia das Mães?;1,027177168;35091;2620;89;5;0,074663019;0,033969466;0,001908397;6;2020;202006;Maquiagem;Lucro Extra;Desc Consumidor;202006_17_COM_MAKE_MAKEB_PROP20_NE
Quer dicas de presente para Dia das Mães?;0,946488186;147596;9308;260;31;0,06306404;0,027932961;0,003330468;6;2020;202006;Maquiagem;Lucro Extra;Desc Consumidor;202006_17_COM_MAKE_MAKEB_PROP80_COSSEN
Quer dicas de presente para Dia das Mães?;0,892353821;60229;3349;110;20;0,055604443;0,032845626;0,005971932;6;2020;202006;Maquiagem;Lucro Extra;Desc Consumidor;202006_17_COM_MAKE_MAKEB_PROP80_NE
Cabelo tá ok?;1,012292605;69502;7223;309;28;0,103925067;0,042780008;0,003876506;6;2020;202006;Cuidados;Lucro Extra;25% Lucro Total;202006_18_COM_CABE_NSPA_CDBEM_TILE_40_EMKT
Cabelo tá ok?;1,021718461;77301;8789;438;39;0,1136984;0,049835021;0,004437365;6;2020;202006;Cuidados;Lucro Extra;25% Lucro Total;202006_18_COM_CABE_NSPA_CDBEM_TILE_60_EMKT
É hora de se cuidar 💚;0,961881196;142612;10848;669;80;0,07606653;0,061670354;0,007374631;6;2020;202006;Cuidados;Lucro Extra;25% Lucro Total;202006_19_COM_ALAVANC_CUIDADOS_D4D10
É hora de se cuidar 💚;0,964483036;79861;7002;359;47;0,087677339;0,051271065;0,006712368;6;2020;202006;Cuidados;Lucro Extra;Desc Progressivo;202006_19_COM_CUID_CDBEM_PROG_PROP_20_EMKT
É hora de se cuidar 💚;0,975410362;74843;7498;356;47;0,10018305;0,047479328;0,006268338;6;2020;202006;Cuidados;Lucro Extra;Desc Progressivo;202006_19_COM_CUID_CDBEM_PROG_PROP_80_EMKT
Multiplique seus lucros;0,959693378;274664;28719;1247;216;0,104560481;0,043420732;0,007521153;6;2020;202006;Perfumaria;Produtividade;Desc Progressivo;202006_23_COM_MSL_PERF_LINDA_ENG_180_COSSEN_EMKT
Multiplique seus lucros;0,980729879;104775;11200;569;76;0,106895729;0,050803571;0,006785714;6;2020;202006;Perfumaria;Produtividade;Desc Progressivo;202006_23_COM_MSL_PERF_LINDA_ENG_180_NE_EMKT
Multiplique seus lucros;0,892384129;160393;8517;617;119;0,053100821;0,072443349;0,013972056;6;2020;202006;Perfumaria;Produtividade;Desc Progressivo;202006_23_COM_MSL_PERF_LINDA_N_ENG_180_COSSEN_EMKT
Multiplique seus lucros;0,899449488;73051;3499;325;48;0,047898044;0,092883681;0,013718205;6;2020;202006;Perfumaria;Produtividade;Desc Progressivo;202006_23_COM_MSL_PERF_LINDA_N_ENG_180_NE_EMKT
Para você é ainda mais especial;1,098625314;85040;14507;2083;116;0,17059031;0,143585855;0,00799614;6;2020;202006;Gifts;Ações Exclusivas;+35% Lucro Total;202006_24_CRM_GIFT_MAE_CESSAD_CLUSTER_NPROD_I7_I25
Para você é ainda mais especial;1,041323092;52142;6537;1262;101;0,125369184;0,193054918;0,015450512;6;2020;202006;Gifts;Ações Exclusivas;+35% Lucro Total;202006_24_CRM_GIFT_MAE_CESSAD_CLUSTER_PROD_I25MAIS
Para você é ainda mais especial;1,09175152;64893;10993;1550;95;0,169401939;0,140998817;0,008641863;6;2020;202006;Gifts;Ações Exclusivas;+35% Lucro Total;202006_24_CRM_GIFT_MAE_CESSAD_CLUSTER_PROD_I7_I25
Mais vantagens!;1,100737189;117208;10975;796;23;0,093636953;0,072528474;0,002095672;6;2020;202006;Gifts;App;25% Lucro Total;202006_25_COM_LE_GIFT_REVS_COM_APP_PROP70
Mais vantagens!;0,952997177;131492;6625;422;37;0,050383293;0,063698113;0,005584906;6;2020;202006;Gifts;App;25% Lucro Total;202006_25_COM_LE_GIFT_REVS_SEM_APP_PROP70
Vem que tem mais Promo Relâmpago;1,016694572;616708;55851;3628;263;0,090563119;0,06495855;0,004708958;6;2020;202006;Perfumaria;Produtividade;+35% Lucro Total;202006_26_COM_LE_RLPG_MEN_GALBE
Promo Relâmpago;1,076984669;618132;59394;5113;176;0,096086273;0,086086137;0,002963262;6;2020;202006;Perfumaria;Produtividade;+35% Lucro Total;202006_27_COM_LE_RLPG_MEN_ONLY
Promo Relâmpago: chegou a vez delas;1,076852926;615265;57756;5638;190;0,093871746;0,097617564;0,003289702;6;2020;202006;Perfumaria;Produtividade;+35% Lucro Total;202006_29_COM_LE_RLPG_COFFE
Essa vai para o Zap!;1,0954038;615835;66116;8772;264;0,107359926;0,132675903;0,003992982;6;2020;202006;Outros;Covid;Outros;202006_31_COM_COVID_STICKERS_EMKT
Tome cuidado!;0,989293425;615007;132134;912;226;0,214849587;0,006902084;0,001710385;6;2020;202006;Outros;Covid;Outros;202006_32_COM_COVID_INSTIT_FAKENEWS_EMKT
Quem é você na quarentena?;1,071626543;615294;57235;6396;229;0,093020572;0,111749803;0,004001048;6;2020;202006;Outros;Covid;Outros;202006_33_COM_COVID_QUEM_E_VC_QUARENT_EMKT
Isso tem que acabar!;0,938969739;413080;81482;525;228;0,197254769;0,006443141;0,002798164;6;2020;202006;Outros;Covid;Outros;202006_50_COM_COVID_VIOLENCIA_MULHER_ENG180_EMKT
Isso tem que acabar!;0,757613386;236077;7249;125;77;0,030706083;0,017243758;0,010622155;6;2020;202006;Outros;Covid;Outros;202006_50_COM_COVID_VIOLENCIA_MULHER_N_ENG180_EMKT
Obrigado pela participação, NOME;1,2305303;412925;142766;11229;197;0,345743174;0,078653181;0,00137988;6;2020;202006;Outros;Covid;Outros;202006_52_COM_COVID_REPIQUE_LIVE_ENG180_EMKT
Obrigado pela participação, NOME;0,971787041;235670;13455;939;76;0,057092545;0,069788183;0,005648458;6;2020;202006;Outros;Covid;Outros;202006_52_COM_COVID_REPIQUE_LIVE_N_ENG180_EMKT
É fácil com o catálogo digital;0,990667444;661856;58625;4224;424;0,088576669;0,072051173;0,007232409;6;2020;202006;Outros;Covid;Outros;202006_54_COM_COVID_CATALOGO_DIGITAL_EMKT
Vem ver o que o Boti fez no seu nome;1,046644165;661196;149586;2775;336;0,226235488;0,018551201;0,0022462;6;2020;202006;Outros;Covid;Outros;202006_56_COM_COVID_DOACAO_ALCOOL_GEL_EMKT
NOME, quer ajuda com o estoque?;0,920721998;661622;67911;1239;368;0,102643201;0,018244467;0,005418857;6;2020;202006;Outros;Covid;Outros;202006_60_COM_COVID_ESTOQUE_PRESENTE_MAES_EMKT
Você é do grupo de risco, NOME?;1,157703552;112932;20418;1663;48;0,180799065;0,081447742;0,002350867;6;2020;202006;Outros;Covid;Outros;202006_61_COM_COVID_CUIDADOS_MAIS50_EMKT
Você vai adorar essa promo, NOME;1,037066169;32628;3112;262;17;0,095378203;0,084190231;0,005462725;7;2020;202007;Cuidados;Ações Exclusivas;25% Lucro Total;202007_01_CRM_CUID_ALAVANCAGEM_ELYSEE_10
Você vai adorar essa promo, NOME;1,086378036;40817;4010;382;15;0,098243379;0,095261845;0,003740648;7;2020;202007;Cuidados;Ações Exclusivas;30% Lucro Total;202007_01_CRM_CUID_ALAVANCAGEM_ELYSEE_15
Você vai adorar essa promo, NOME;1,137312837;20095;2082;301;8;0,103607863;0,144572526;0,003842459;7;2020;202007;Cuidados;Ações Exclusivas;35% Lucro Total;202007_01_CRM_CUID_ALAVANCAGEM_ELYSEE_20
Um sucesso com promo para você;1,232389895;19994;3620;331;6;0,181054316;0,091436464;0,001657459;7;2020;202007;Perfumaria;Ações Exclusivas;30% Lucro Total;202007_03_CRM_PERF_ALAVANCAGEM_ARBO_15_ALTO_COSSEN
Um sucesso com promo para você;1,138599226;20029;3306;263;11;0,165060662;0,079552329;0,003327284;7;2020;202007;Perfumaria;Ações Exclusivas;30% Lucro Total;202007_03_CRM_PERF_ALAVANCAGEM_ARBO_15_BAIX_COSSEN
Um sucesso com promo para você;1,207726699;22726;3718;442;9;0,163601162;0,118881119;0,002420656;7;2020;202007;Perfumaria;Ações Exclusivas;35% Lucro Total;202007_03_CRM_PERF_ALAVANCAGEM_ARBO_20_ALTO_NE
Um sucesso com promo para você;1,142497079;22582;3470;353;13;0,153662209;0,101729107;0,003746398;7;2020;202007;Perfumaria;Ações Exclusivas;35% Lucro Total;202007_03_CRM_PERF_ALAVANCAGEM_ARBO_20_BAIXO_NE
MALBEC em PROMO para você!;1,189702138;55084;8110;1293;24;0,147229686;0,159432799;0,002959309;7;2020;202007;Perfumaria;Ações Exclusivas;30% Lucro Total;202007_06_CRM_PERF_MALBEC_ALAVANC_15_CLUSTER_D8D10
Revender com 100% de lucro?;1,235317492;29935;6017;675;12;0,201002171;0,112182151;0,001994349;7;2020;202007;Outros;Produtividade;Brinde;202007_08_CRM_GANHE_MAIS_PROXIMA_FAIXA
Para aquele momento de autocuidado;0,999321821;89477;7841;385;34;0,087631458;0,04910088;0,004336182;7;2020;202007;Cuidados;Foco/SubFoco;25% Lucro Total;202007_10_COM_LCTO_CUID_ALAVANCAGEM_NSPA
Para aquele momento de autocuidado;1,022428316;85346;9554;484;42;0,111944321;0,05065941;0,004396064;7;2020;202007;Cuidados;Foco/SubFoco;25% Lucro Total;202007_10_COM_LCTO_CUID_NSPA_COMP_CICLO5
Para aquele momento de autocuidado;0,991102866;134753;12227;506;51;0,090736384;0,041383823;0,004171097;7;2020;202007;Cuidados;Foco/SubFoco;25% Lucro Total;202007_10_COM_LCTO_CUID_NSPA_N_COMP_CICLO5_PROP30
Para aquele momento de autocuidado;0,940608236;182393;12904;592;86;0,070748329;0,045877247;0,0066646;7;2020;202007;Cuidados;Foco/SubFoco;25% Lucro Total;202007_10_COM_LCTO_CUID_NSPA_N_COMP_CICLO5_PROP70
Essa linha é SUCESSO!;1,007461692;519267;48377;2984;252;0,093164018;0,061682204;0,005209087;7;2020;202007;Cuidados;Foco/SubFoco;Outros;202007_12_COM_LCTO_CUID_LILY_INOV_20
Essa linha é SUCESSO!;0,992065329;110848;8748;416;36;0,07891888;0,047553727;0,004115226;7;2020;202007;Cuidados;Foco/SubFoco;Outros;202007_12_COM_LCTO_CUID_LILY_INOV_50
Essa linha é SUCESSO!;0,844219277;46431;1407;99;16;0,03030303;0,070362473;0,011371713;7;2020;202007;Cuidados;Foco/SubFoco;Outros;202007_12_COM_LCTO_CUID_LILY_PROP30
Chegou os Kits de Namorados;1,08460114;180343;17535;2262;79;0,097231387;0,128999145;0,004505275;7;2020;202007;Gifts;Lucro Extra;Desc Progressivo;202007_13_COM_GIFT_LE_KITS_ANTC_NAMO_PROP_30
Chegou os Kits de Namorados;1,068056966;275817;24001;3100;115;0,087017842;0,129161285;0,004791467;7;2020;202007;Gifts;Lucro Extra;Desc Progressivo;202007_13_COM_GIFT_LE_KITS_ANTC_NAMO_PROP_70
Quer uma dica de venda?;1,053014303;126049;13298;424;24;0,105498655;0,031884494;0,001804783;7;2020;202007;Cuidados;Lucro Extra;Outros;202007_14_COM_CUID_NEXT_COMP_CUID_MASC_PROP30_EMKT
Quer uma dica de venda?;1,019534956;151934;17042;529;47;0,112167125;0,031040958;0,002757892;7;2020;202007;Cuidados;Lucro Extra;Outros;202007_14_COM_CUID_NEXT_COMP_CUID_MASC_PROP70_EMKT
Lançamento + Lucro = 🤑;1,002322613;105651;9493;423;37;0,089852439;0,044559149;0,003897609;7;2020;202007;Maquiagem;Lucro Extra;25% Lucro Total;202007_15_COM_MAKE_INTENSE_PROP_20
Lançamento + Lucro = 🤑;0,96501527;235796;17113;724;81;0,072575447;0,042307018;0,004733244;7;2020;202007;Maquiagem;Lucro Extra;25% Lucro Total;202007_15_COM_MAKE_INTENSE_PROP_80
Desconto em Floratta 🌺;1,038939326;49745;4097;222;12;0,082360036;0,05418599;0,002928972;7;2020;202007;Perfumaria;Lucro Extra;Desc Consumidor;202007_16_COM_PERF_ALAVANCAGEM_FLORATTA_PROD_D5D7
Desconto em Floratta 🌺;1,019365056;54557;4639;276;19;0,085030335;0,059495581;0,00409571;7;2020;202007;Perfumaria;Lucro Extra;Desc Consumidor;202007_16_COM_PERF_ALAVANCAGEM_FLORATTA_PROD_D8D10
Perfumaria em PROMOÇÃO! 😱;1,027553844;33554;3006;238;16;0,089586934;0,079174983;0,005322688;7;2020;202007;Perfumaria;Lucro Extra;25% Lucro Total;202007_17_COM_PERF_ALAVANCAGEM_STY_CONN_MASC_D4D10
🤑 Lucrar assim é mais fácil;0,948071099;433755;49406;2877;643;0,11390301;0,058231794;0,013014614;7;2020;202007;Perfumaria;Produtividade;Desc Progressivo;202007_20_COM_MSL_PERF_COFFEE_ENG180_EMKT
🤑 Lucrar assim é mais fácil;0,82128383;217574;6011;487;121;0,027627382;0,081018133;0,020129762;7;2020;202007;Perfumaria;Produtividade;Desc Progressivo;202007_20_COM_MSL_PERF_COFFEE_N_ENG180_EMKT
Onde é que tem mais lucro?;0,951267662;55511;4603;347;49;0,082920502;0,075385618;0,010645231;7;2020;202007;Perfumaria;App;25% Lucro Total;202007_22_COM_APP_LE_BOTICOLL_PROP30_N_USER
Onde é que tem mais lucro?;1,044837028;96717;11544;785;56;0,119358541;0,068000693;0,004851005;7;2020;202007;Perfumaria;App;25% Lucro Total;202007_22_COM_APP_LE_BOTICOLL_PROP30_USER
Onde é que tem mais lucro?;0,959149802;129963;7879;571;56;0,060624947;0,072471126;0,007107501;7;2020;202007;Perfumaria;App;25% Lucro Total;202007_22_COM_APP_LE_BOTICOLL_PROP70_N_USER
Onde é que tem mais lucro?;1,057812547;113021;12026;976;53;0,106405004;0,081157492;0,004407118;7;2020;202007;Perfumaria;App;25% Lucro Total;202007_22_COM_APP_LE_BOTICOLL_PROP70_USER
